tv_itv1_carlton-westcountry,cbdJ,http://www.itv.com/channels/itv1/carltonwestcountry,itv.com
tv_itv1_border_north,cbdK,http://www.itv.com/channels/itv1/bordernorth,itv.com
tv_itv1_thames_valley_north,cbdM,http://www.itv.com/channels/itv1/thamesvalleynorth,itv.com
tv_itv1_thames_valley_south,cbdN,http://www.itv.com/channels/itv1/thamesvalleysouth,itv.com
tv_itv1_hd,cbdP,http://www.itv.com/channels/itv1/hd,itv.com
tv_itv1_london_hd,cbdP,http://www.itv.com/channels/itv1/hd,itv.com
tv_itv1_central+1,cbdQ,http://www.itv.com/channels/itv1/central#plus1,itv.com
tv_itv1_granada+1,cbdR,http://www.itv.com/channels/itv1/granada#plus1,itv.com
tv_itv1_london+1,cbdS,http://www.itv.com/channels/itv1/london#plus1,itv.com
tv_itv1_south_east+1,cbdT,http://www.itv.com/channels/itv1/southeast#plus1,itv.com
tv_itv1_utv+1,cbdV,http://www.itv.com/channels/itv1/utv#plus1,itv.com
tv_itv1_west+1,cbdW,http://www.itv.com/channels/itv1/west#plus1,itv.com
tv_itv1_yorkshire_tyne_tees+1,cbdX,http://www.itv.com/channels/itv1/yorkshiretynestees#plus1,itv.com
tv_itv2,cbdZ,http://www.itv.com/channels/itv2,itv.com
tv_itv2_hd,cbdY,http://www.itv.com/channels/itv2/hd,itv.com
tv_itv3,cbd2,http://www.itv.com/channels/itv3,itv.com
tv_itv3_hd,cbd4,http://www.itv.com/channels/itv3/hd,itv.com
tv_itv4,cbd5,http://www.itv.com/channels/itv4,itv.com
tv_itv4_hd,cbd6,http://www.itv.com/channels/itv4/hd,itv.com
tv_y_tv,cbd7,http://ref.atlasapi.org/channels/ytv,
tv_ulster,cbd8,http://ref.atlasapi.org/channels/ulster,
tv_ulster_hd,cbd9,http://ref.atlasapi.org/channels/ulsterhd,
tv_stv_central,cbfb,http://ref.atlasapi.org/channels/stvcentral,
tv_svt_hd,cbfc,http://ref.atlasapi.org/channels/stvhd,
tv_stv_north,cbfd,http://ref.atlasapi.org/channels/stvnorth,
tv_channel_4_london+1,cbff,http://www.channel4.com/cchannel4plus1,channel4.com
tv_s4c,cbfh,http://ref.atlasapi.org/channels/s4c,
